PALABRA,FRECUENC
vinar,0
vinca,0
vinco,0
vinta,1
viola,6
viral,0
virar,0
víreo,0
virgo,4
viril,21
virio,0
virol,0
virón,0
virus,118
visal,0
visar,0
visco,0
visir,4
visón,6
visor,5
vista,480
visto,534
vitae,0
vital,86
vitar,0
vítor,0
vitre,0
viuda,98
viudo,17
vivac,0
vivar,0
vivaz,6
vivez,0
vivir,408
vivos,103
voacé,0
vocal,1
vodca,0
vodka,11
voila,0
volar,52
volea,0
voleo,0
volvo,0
vómer,0
voraz,13
vosco,0
voseo,0
votar,14
votri,0
vuelo,127
vuesa,3
vueso,0
vulgo,6
vulto,0
vulva,3
vusco,0
walón,0
wéber,0
xenón,0
yacal,0
yacer,4
yacio,0
yagua,0
yaití,0
yamao,0
yambo,0
yanta,0
yapar,0
yaqué,0
yarda,1
yarey,0
yataí,0
yatay,0
yedgo,0
yedra,2
yegua,29
yelgo,0
yelmo,0
yente,0
yeral,0
yerba,10
yerma,18
yermo,8
yerna,0
yerno,6
yerra,0
yerro,1
yersi,0
yerta,3
yerto,2
yervo,0
yesal,0
yesar,0
yesca,0
yesón,0
yezgo,0
yogar,0
yogui,0
yogur,0
yoqui,0
yucal,0
yumba,0
yumbo,0
yunga,0
yunta,1
yunto,0
yuras,0
zabra,0
zabro,0
zaceo,0
zafar,0
zafia,3
zafio,3
zafío,0
zafir,0
zafra,0
zafre,0
zagal,4
zagua,0
zahén,0
zahón,0
zaida,0
zaina,0
zaino,0
zalba,0
zalbo,0
zalea,0
zaleo,0
zamba,1
zambo,2
zampa,3
zanca,0
zanco,0
zanga,0
zanja,10
zapar,0
zaque,0
zarbo,0
zarca,0
zarco,0
zarja,0
zarpa,3
zarza,1
zarzo,1
zebra,0
zéjel,0
zenda,0
zendo,0
zenit,0
zoclo,0
zofra,0
zoilo,0
zoizo,0
zolle,0
zombi,20
zompa,0
zompo,0
zonal,0
zonda,0
zonza,0
zonzo,0
zopas,0
zoque,0
zorra,12
zorro,12
zotal,0
zuavo,0
zubia,0
zueca,0
zueco,0
zuela,0
zuiza,0
zulla,0
zumba,0
zumbo,0
zumel,0
zuñir,0
zupia,0
zurba,0
zurda,0
zurdo,5
zureo,1
zurra,0
zuzar,0
zuzón,0
